"last name","first name","birthdays"
"Brown","Iris","1968-04-28"
"Brown","David","1962-02-28"
"Brown","Ronnie","1949-07-30"
"Brown","Kim","1954-12-29"
"Broughton","Susana","1955-07-20"
"Broome","Sena","1944-09-14"
"Brooks","Christine","1940-06-25"
"Brooks","James","1957-11-15"
"Brooks","Cara","1953-04-19"
"Brooks","Teresa","1979-11-17"
"Bronner","Will","1973-02-14"
"Brode","Amy","1950-03-13"
"Bristow","Shane","1966-10-29"
"Briscoe","Mona","1981-02-04"
"Briones","Tomas","1956-02-16"
"Brinson","Robert","1968-04-12"
"Brinkman","Richard","1963-03-19"
"Brinkman","Dorothy","1964-01-20"
"Brigham","Bertha","1945-03-18"
"Bridgeforth","Valerie","1942-11-02"
"Brewer","Minh","1956-04-14"
"Brett","Mary","1963-01-14"
"Brescia","Kevin","1955-09-02"
"Brenner","Raymond","1954-02-13"
"Brennan","Chrystal","1964-02-09"
"Bray","Jesse","1949-03-18"
"Braun","Edwin","1943-09-24"
"Bratton","Sherrie","1951-04-05"
"Braswell","Lucile","1974-06-01"
"Brashear","Cora","1941-05-13"
"Branton","Steve","1950-11-04"
"Brantner","Paul","1984-03-06"
"Brantley","Louis","1942-08-04"
"Brantley","Chad","1966-04-25"
"Branscome","James","1946-08-29"
"Branham","Anthony","1979-10-11"
"Brandt","Walter","1955-02-21"
"Brandon","Kenneth","1945-07-31"
"Bragg","Allie","1945-04-03"
"Brady","Nathan","1965-10-20"
"Bradwell","Eugene","1945-09-20"
"Bradshaw","Eddie","1975-11-01"
"Bradley","Ramon","1951-12-08"
"Bradberry","Donald","1983-04-15"
"Boykins","John","1951-03-14"
"Boyer","Connie","1964-01-02"
"Boyd","Tonya","1968-07-28"
"Boyd","Sharon","1983-01-27"
"Boyd","Thomas","1973-07-22"
"Boyce","Roy","1961-07-15"
"Boyce","Maria","1973-08-15"
"Bowyer","Randy","1985-02-23"
"Bowman","Deborah","1969-06-04"
"Bowman","Catherine","1964-04-28"
"Bowlin","Rochelle","1973-11-27"
"Bowles","David","1957-06-05"
"Bowersox","Phylis","1967-06-28"
"Bowens","Brittany","1972-07-26"
"Bowen","Mitchell","1966-07-15"
"Bowen","Yolanda","1979-03-29"
"Bowen","Derek","1975-09-01"
"Bourne","Josefina","1957-03-23"
"Bourgeois","Julie","1943-01-20"
"Bouie","Lori","1961-11-28"
"Bouchard","Rebecca","1970-08-11"
"Bottorff","Rhonda","1983-04-13"
"Boswell","Hubert","1984-07-16"
"Borne","Millie","1966-12-04"
"Borelli","Phyllis","1968-12-06"
"Bordner","Marshall","1964-11-16"
"Booth","Anastasia","1952-08-14"
"Booth","Wayne","1946-05-08"
"Boone","James","1959-03-27"
"Boone","Felipe","1948-06-11"
"Booker","Andrew","1970-10-29"
"Bolton","Glenn","1978-11-19"
"Bolton","Theresa","1977-05-28"
"Boling","Jessica","1942-05-17"
"Boles","Tom","1955-11-23"
"Boler","Amy","1972-03-24"
"Bolduc","Louis","1953-08-25"
"Bolden","Charmaine","1941-08-17"
"Bolanos","Kathy","1973-04-12"
"Bogard","Steven","1967-03-07"
"Boettcher","James","1949-01-14"
"Boeding","Terry","1956-05-01"
"Bodkin","Morris","1953-09-29"
"Blunt","Lizette","1967-09-02"
"Blume","Maxine","1974-08-13"
"Blow","Tina","1983-02-06"
"Bloomquist","Pauline","1943-11-18"
"Bloom","Brenda","1942-11-25"
"Blohm","Glenn","1940-06-29"
"Block","Anthony","1982-12-06"
"Bledsoe","Jeffrey","1971-12-05"
"Blaylock","Johnny","1947-10-19"
"Blanton","Karen","1944-09-30"
"Blankenship","Kathryn","1963-09-12"
"Bland","Adela","1947-07-21"
"Blair","Jim","1982-07-09"
"Blair","Edward","1975-05-09"
"Blair","Teresa","1940-08-31"
"Blades","Robert","1961-10-06"
"Blackwell","Cheryl","1979-09-14"
"Blackwell","Brian","1978-10-11"
"Blackston","Esther","1956-09-16"
"Black","Solomon","1947-10-16"
"Black","Allene","1985-03-24"
"Black","Ronnie","1961-05-20"
"Black","Erin","1950-08-12"
"Black","Marion","1957-01-04"
"Bishop","James","1957-04-24"
"Bishop","James","1968-11-19"
"Bishop","William","1964-06-08"
"Bishop","Sheila","1941-01-04"
"Bishop","Faye","1975-03-30"
"Bishop","Hattie","1952-05-08"
"Bishop","Irma","1960-04-24"
"Bishop","Charles","1946-02-18"
"Bischoff","Ray","1974-08-01"
"Bischoff","John","1958-05-17"
"Billiot","Wendy","1968-04-17"
"Bickley","Jean","1964-08-18"
"Bickford","Yolanda","1965-09-24"
"Bibbs","Patricia","1943-03-24"
"Bias","Jessica","1945-12-16"
"Bevins","David","1961-12-24"
"Beveridge","Robert","1956-06-20"
"Best","Sandra","1965-09-05"
"Best","Melissa","1949-07-01"
"Berube","Jeffrey","1970-07-10"
"Berry","Omar","1978-11-27"
"Berry","Christina","1951-05-28"
"Berry","Miguel","1975-12-11"
"Berry","Matthew","1977-02-16"
"Bernstein","Bruce","1942-03-25"
"Bernard","Virgil","1946-07-03"
"Bermudez","Michael","1944-03-05"
"Berman","Ignacio","1978-07-11"
"Berger","Frances","1952-12-21"
"Berger","Charles","1946-01-15"
"Berard","Nellie","1961-01-24"
"Benton","Donald","1968-04-24"
"Bentley","May","1981-03-17"
"Benson","Victor","1955-09-20"
"Benson","Maureen","1973-12-24"
"Bensen","Troy","1946-10-22"
"Benoit","Louise","1985-06-20"
"Benoit","Loma","1950-09-29"
"Bennett","Lois","1970-01-08"
"Bennett","Shawn","1955-03-25"
"Bennett","Emily","1978-06-08"
"Bennett","Christopher","1944-12-06"
"Bennett","Jewell","1945-01-20"
"Benner","Paula","1982-11-15"
"Benner","Barbara","1975-01-29"
"Benitez","Jose","1961-12-24"
"Benford","Betty","1964-01-03"
"Benfield","Debra","1984-05-31"
"Benevides","Carol","1953-12-25"
"Benedict","George","1954-10-26"
"Benavides","Vicente","1959-03-17"
"Benavides","Cynthia","1985-12-11"
"Benavides","Eliza","1961-07-09"
"Benard","David","1948-10-14"
"Beltran","Wesley","1970-11-29"
"Beltran","Alan","1948-12-02"
"Belton","Katherine","1983-03-20"
"Bell","Bobby","1984-09-03"
"Bell","Arlena","1962-02-28"
"Bell","Madeline","1945-04-06"
"Bell","Henry","1978-04-08"
"Bell","Lourdes","1953-06-27"
"Bell","Brad","1941-10-20"
"Belisle","James","1959-10-29"
"Belcher","Mark","1966-05-06"
"Beier","Dennis","1973-01-22"
"Begin","Philip","1953-12-31"
"Begaye","Gail","1960-06-22"
"Beeson","Rudolph","1972-12-05"
"Beers","Edmund","1949-06-22"
"Beer","Adam","1966-04-17"
"Beene","Rebecca","1954-06-06"
"Beegle","Sonya","1953-07-08"
"Beebe","Evette","1961-06-10"
"Becton","Dennis","1974-07-26"
"Beckner","Judith","1964-11-12"
"Beckman","James","1942-04-01"
"Beckman","Frederick","1944-01-28"
"Beckett","Robert","1984-07-21"
"Becker","Janet","1966-10-03"
"Beck","Mary","1961-09-07"
"Beck","Lina","1984-11-15"
"Beck","Luvenia","1968-10-12"
"Beck","Thomas","1962-06-02"
"Beavers","Jonathan","1948-08-05"
"Beaver","Deanne","1955-11-25"
"Beaty","Tina","1947-11-20"
"Beatty","Jesse","1973-01-23"
"Beason","Essie","1974-11-24"
"Beasley","Joel","1956-04-25"
"Beasley","Wm","1948-05-30"
"Beard","Lawana","1958-04-30"
"Beal","Evan","1979-01-03"
"Beach","Mary","1964-08-01"
"Beach","Lois","1985-02-10"
"Baylor","Jewel","1955-03-03"
"Bayliss","Hal","1957-08-19"
"Baumgartner","Elbert","1955-10-06"
"Baum","Lisa","1976-10-24"
"Baugher","Eric","1975-04-02"
"Baugh","Edwin","1940-02-19"
"Battles","Carlos","1942-05-28"
"Batson","Rebecca","1954-12-16"
"Bates","Albert","1981-07-01"
"Batchelor","Dorris","1974-07-01"
"Bastarache","Vernon","1957-05-01"
"Bass","Bonnie","1975-04-08"
"Baskin","Dorothy","1946-11-06"
"Basham","Lillian","1982-08-17"
"Bartz","Cassie","1981-07-30"
"Barton","Hazel","1954-12-30"
"Barto","Dannette","1958-12-29"
"Bartley","Cherise","1953-10-26"
"Bartlett","Jesse","1946-10-10"
"Bartholomew","Sergio","1962-06-04"
"Barrows","Nancy","1941-07-13"
"Barros","Michael","1944-07-08"
"Barron","Adam","1961-05-16"
"Barrientos","Diamond","1969-12-28"
"Barrett","William","1946-08-09"
"Barrera","Ellen","1955-04-08"
"Barr","Darrel","1968-06-23"
"Baron","Sally","1970-05-01"
"Baron","James","1952-04-22"
"Barnum","Sally","1980-07-02"
"Barnett","Randy","1966-07-30"
"Barnett","Carole","1950-03-03"
"Barnett","Grace","1984-12-28"
"Barnett","Cheryl","1951-01-01"
"Barnett","Gary","1946-07-05"
"Barnett","Steven","1962-03-27"
"Barnett","Agustin","1953-08-19"
"Barnes","Emanuel","1971-04-09"
"Barnes","Allison","1948-06-08"
"Barnes","Charles","1956-06-11"
"Barnes","Cecelia","1944-04-09"
"Barnes","Fred","1947-11-13"
"Barnes","Laci","1941-08-13"
"Barnes","Henry","1981-04-01"
"Barksdale","Angela","1950-02-14"
"Barkley","Jesus","1973-06-03"
"Barker","Maria","1974-01-27"
"Barker","Michael","1980-12-21"
"Barker","Willie","1962-03-12"
"Barker","Rebeca","1941-10-02"
"Barker","Gerardo","1976-04-21"
"Baril","Daniel","1961-05-27"
"Barhorst","Loretta","1972-09-23"
"Barclay","Edna","1978-08-19"
"Barber","Victoria","1970-04-02"
"Barb","Cathy","1955-09-10"
"Barajas","Christopher","1950-12-20"
"Banning","Cristina","1979-03-03"
"Bankston","Barbara","1957-12-07"
"Banks","Grace","1959-08-27"
"Bandy","Juana","1980-06-07"
"Banas","Michael","1944-08-21"
"Balser","Glenn","1945-04-04"
"Ballard","Robin","1982-10-26"
"Ball","Dale","1963-10-24"
"Ball","Hollis","1964-10-24"
"Baldwin","Donna","1985-06-30"
"Baldwin","Lisa","1975-10-13"
"Baldwin","Kristin","1955-10-16"
"Balderas","Vicky","1974-12-14"
"Balch","Luella","1971-03-07"
"Balch","Dollie","1949-03-11"
"Baker","Randy","1970-06-20"
"Baker","Elaine","1979-05-13"
"Baker","Linda","1951-08-16"
"Baker","Timothy","1960-05-30"
"Baker","Clara","1953-01-13"
"Baker","Micheal","1981-07-21"
"Baker","Marion","1984-01-03"
"Baker","Becky","1972-09-10"
"Baker","Louise","1952-01-02"
"Baker","Michelle","1958-01-07"
"Baker","Lucila","1970-04-01"
"Baird","Jason","1962-07-07"
"Bain","Perry","1966-12-23"
"Bailey","Patti","1982-04-12"
"Bailey","David","1972-10-08"
"Bailey","Doretha","1952-02-05"
"Bailey","Matthew","1940-08-26"
"Bailey","Bernard","1958-05-01"
"Bailey","Rebecca","1971-05-04"
"Bailey","Mable","1978-04-21"
"Bailes","George","1962-03-26"
"Baer","Matthew","1963-06-27"
"Bacon","Lindsey","1947-02-19"
"Backus","Rita","1952-04-18"
"Babineau","Eddie","1981-02-02"
"Ayers","Delois","1974-05-07"
"Ayala","Gordon","1984-10-02"
"Avila","Deann","1957-01-28"
"Avila","Dale","1975-07-12"
"Avelar","Thomas","1978-07-12"
"Austin","Ricardo","1973-02-27"
"Aumiller","Deanna","1978-06-17"
"Ault","Ryan","1945-10-08"
"Auer","Ryan","1965-06-22"
"Atkinson","Elizabeth","1979-03-31"
"Atkinson","Eugene","1945-01-30"
"Atkins","Etha","1978-01-27"
"Atchley","Gail","1952-12-10"
"Askew","Ellen","1956-03-19"
"Ashton","Virginia","1945-11-24"
"Ashman","Michael","1982-06-01"
"Ash","Matthew","1978-03-22"
"Asbury","Willard","1955-06-21"
"Ary","Jamie","1970-11-13"
"Arvizu","Brandi","1978-04-01"
"Arvin","Daniel","1951-10-21"
"Arthur","Mary","1941-06-08"
"Arroyo","Dennis","1951-03-07"
"Arroyo","Frank","1961-12-10"
"Arreguin","Lynne","1944-06-23"
"Arnold","Sarah","1946-10-04"
"Armstead","Dawna","1946-05-24"
"Armes","Scott","1953-08-15"
"Armbruster","Ron","1978-05-19"
"Armand","Earl","1970-03-01"
"Arias","Eunice","1973-07-04"
"Arias","Christina","1971-09-20"
"Argueta","Thomas","1973-06-17"
"Argueta","Hazel","1954-10-06"
"Arena","Randall","1945-12-25"
"Archuleta","Annie","1949-07-18"
"Arce","Natalie","1966-09-19"
"Arakaki","Johnny","1957-01-31"
"Applin","Ruby","1969-06-29"
"Appleton","James","1981-12-29"
"Appleton","Jeffrey","1947-05-23"
"Aponte","Kurt","1961-11-11"
"Aponte","Josefina","1953-03-27"
"Antonucci","Amanda","1965-02-07"
"Antonio","Leann","1964-08-10"
"Anthony","Margaret","1980-10-21"
"Anthony","Daniel","1953-11-13"
"Ansari","Joseph","1954-11-25"
"Angeles","Derrick","1968-07-18"
"Andrews","Virginia","1944-03-26"
"Andrews","Richard","1958-03-23"
"Andre","Eleanor","1971-05-16"
"Andrade","Douglas","1982-10-29"
"Anderson","Claude","1976-05-03"
"Anderson","James","1970-11-26"
"Anderson","Marvin","1985-07-18"
"Anderson","James","1974-05-15"
"Anderson","Melinda","1969-01-28"
"Anderson","George","1943-03-03"
"Anderson","Christine","1975-01-07"
"Anderson","Jason","1950-11-24"
"Anderson","Kandy","1962-08-30"
"Anderson","Tony","1951-04-01"
"Anderson","Corrie","1956-02-01"
"Anderson","Harold","1981-05-17"
"Anderson","Charles","1969-08-28"
"Anderson","William","1965-11-04"
"Anderson","Sheila","1961-05-12"
"Anderson","Kurt","1983-12-21"
"Anderson","Mary","1963-07-24"
"Anderson","Maria","1947-11-20"
"Andersen","Ronald","1976-11-07"
"Andersen","Serena","1966-10-18"
"Anaya","Arthur","1984-11-02"
"Amundson","Cassandra","1965-08-09"
"Amoroso","Teresa","1982-09-11"
"Ammerman","Angelica","1972-04-01"
"Amin","Antonio","1967-11-26"
"Ambrose","Michelle","1961-01-25"
"Amador","Royal","1970-04-22"
"Amado","Roger","1967-03-08"
"Alvarez","Andrew","1966-02-18"
"Alvarez","Maria","1984-03-09"
"Alvarez","Earline","1966-07-01"
"Alvarez","Raymond","1966-03-24"
"Alvarado","Terri","1984-03-13"
"Altieri","Kenneth","1961-04-04"
"Alonzo","Richard","1981-11-18"
"Allison","Alyssa","1965-10-29"
"Allen","Margaret","1950-09-06"
"Allen","Erin","1961-01-17"
"Allen","Joseph","1966-12-14"
"Allen","Paul","1958-01-28"
"Allen","Bruce","1968-05-25"
"Allen","Lawrence","1966-09-16"
"Allen","Andrea","1958-04-16"
"Allard","Ernest","1963-12-01"
"Allaire","Elizabeth","1984-10-25"
"Alicea","Kyle","1958-11-27"
"Ali","Patricia","1977-10-20"
"Alford","Amy","1950-05-20"
"Alford","Dean","1974-09-21"
"Alexis","Joan","1941-08-13"
"Alexander","Nicole","1946-11-01"
"Alexander","Kay","1963-04-19"
"Alexander","Brian","1970-09-17"
"Alegria","Donna","1984-06-09"
"Aldrich","Jorge","1945-03-18"
"Alcock","John","1969-11-13"
"Alcaraz","Albert","1978-03-30"
"Alcala","Jaime","1952-05-21"
"Albright","Vernon","1951-07-19"
"Albright","Daniel","1955-04-29"
"Albrecht","Bertha","1981-07-27"
"Albertson","Patrice","1952-10-26"
"Albert","James","1943-07-15"
"Albarado","Ron","1971-09-23"
"Alameda","Doris","1956-10-29"
"Akridge","Dave","1966-07-02"
"Ake","James","1962-06-06"
"Aguon","Sam","1951-02-13"
"Aguilar","Robert","1981-02-18"
"Aguilar","Emma","1976-07-23"
"Adkinson","Brandon","1967-10-08"
"Adkins","Alberto","1964-02-10"
"Adan","Gladys","1967-05-22"
"Adams","Alan","1947-07-21"
"Adams","Mable","1960-04-01"
"Adams","Moses","1981-08-17"
"Adams","Dale","1967-05-12"
"Adams","Ryan","1961-06-03"
"Adams","Edna","1946-02-20"
"Adams","Craig","1971-05-09"
"Adams","Kevin","1959-03-19"
"Adams","Vivian","1945-08-30"
"Adams","Terry","1955-06-25"
"Adams","Deborah","1967-07-16"
"Adams","Dessie","1971-12-13"
"Adams","Kimberly","1981-04-02"
"Adair","Rose","1966-11-22"
"Adair","Brooke","1969-12-03"
"Acosta","Rachel","1983-01-19"
"Acosta","Linda","1947-12-11"
"Acosta","Jacob","1945-04-02"
"Acosta","Jennifer","1984-04-19"
"Ackles","Linda","1980-05-15"
"Abreu","Theodore","1951-07-24"
"Abrego","Darnell","1982-09-05"
"Abeyta","Kirk","1984-04-27"
"Abel","Edward","1955-09-21"
"Abbott","Kristin","1980-07-06"
"Aaron","Jamie","1962-05-15"
"Aaron","Brenda","1983-09-20"
